,timestamp,open,high,low,close,volume
62,1578060000000,133.51,133.85,130.93,131.68,22358.20900000
63,1578063600000,131.68,132.57,131.59,132.53,7514.12682000
64,1578067200000,132.52,133.75,131.94,133.51,23716.09017000
65,1578070800000,133.44,134.9,132.66,133.97,23183.54673000
66,1578074400000,134.0,134.22,133.24,133.5,9525.09437000
67,1578078000000,133.5,133.59,132.21,133.49,13761.61369000
68,1578081600000,133.48,134.05,133.01,133.45,8673.15909000
69,1578085200000,133.48,133.93,132.29,132.5,8141.62621000
70,1578088800000,132.45,133.37,132.16,133.04,6493.87391000
71,1578092400000,133.04,135.14,132.9,134.35,15637.38419000
72,1578096000000,134.37,134.81,133.44,133.7,11609.95948000
73,1578099600000,133.71,133.71,132.79,133.01,7514.41101000
74,1578103200000,133.01,133.48,132.8,133.47,5970.26181000
75,1578106800000,133.47,133.54,133.18,133.34,4705.93094000
76,1578110400000,133.34,133.91,133.0,133.67,8118.69367000
77,1578114000000,133.68,134.11,133.4,133.66,5335.12784000
78,1578117600000,133.67,134.25,133.62,133.95,4892.57246000
79,1578121200000,133.92,134.31,133.41,133.91,6023.01492000
80,1578124800000,133.9,134.14,133.52,133.6,3244.59618000
81,1578128400000,133.61,134.15,133.41,134.13,6704.48768000
82,1578132000000,134.11,134.18,133.24,133.4,7592.59385000
83,1578135600000,133.4,133.82,133.07,133.77,6376.83156000
84,1578139200000,133.76,133.79,132.5,132.79,7795.94074000
85,1578142800000,132.81,133.25,132.59,132.9,8563.05035000
86,1578146400000,132.9,133.33,132.83,133.06,6020.55767000
87,1578150000000,133.06,133.66,132.94,133.26,6858.17610000
88,1578153600000,133.26,133.48,132.96,133.09,5885.12486000
89,1578157200000,133.12,134.86,133.04,134.6,13659.98877000
90,1578160800000,134.6,135.85,132.8,133.51,29686.80575000
91,1578164400000,133.5,134.27,133.07,133.72,10640.63681000
92,1578168000000,133.71,134.2,133.44,134.08,5274.03807000
93,1578171600000,134.09,134.54,133.68,134.12,6182.56587000
94,1578175200000,134.11,134.37,133.8,134.1,2829.43607000
95,1578178800000,134.14,134.4,133.77,134.2,2791.36856000
96,1578182400000,134.2,135.24,134.19,134.76,11892.25333000
97,1578186000000,134.76,135.83,134.71,135.65,17758.63532000
98,1578189600000,135.64,136.0,135.15,135.46,8724.85945000
99,1578193200000,135.47,136.2,135.45,136.16,10456.05953000
100,1578196800000,136.17,137.24,135.62,135.91,21424.05960000
101,1578200400000,135.91,136.45,135.64,136.19,6916.99731000
102,1578204000000,136.17,136.59,135.86,136.11,5316.16735000
103,1578207600000,136.1,136.31,135.82,136.02,3628.84145000
104,1578211200000,136.04,136.24,135.0,135.38,7865.26322000
105,1578214800000,135.42,135.62,134.94,135.32,8754.17141000
106,1578218400000,135.32,135.49,134.7,134.88,8272.37280000
107,1578222000000,134.88,135.37,134.77,135.07,8530.27964000
108,1578225600000,135.06,135.97,135.06,135.91,6019.08852000
109,1578229200000,135.95,135.95,135.24,135.6,4724.57510000
110,1578232800000,135.61,135.94,135.51,135.58,4658.82586000
111,1578236400000,135.57,137.96,135.51,137.26,26839.73945000
112,1578240000000,137.24,138.16,136.64,137.16,19498.64267000
113,1578243600000,137.12,138.19,136.77,137.8,9651.65614000
114,1578247200000,137.8,138.04,136.89,137.79,10517.28965000
115,1578250800000,137.8,138.0,137.36,137.97,5636.75620000
116,1578254400000,137.97,138.06,137.45,137.85,4709.67526000
117,1578258000000,137.85,137.86,135.0,135.37,22064.65358000
118,1578261600000,135.37,135.94,134.33,135.04,10623.54302000
119,1578265200000,135.03,135.48,134.21,135.37,9636.04757000
120,1578268800000,135.37,135.74,134.86,135.65,5948.61970000
121,1578272400000,135.69,137.58,135.39,137.22,13306.26406000
122,1578276000000,137.21,139.53,137.17,139.15,39940.77815000
123,1578279600000,139.13,139.67,138.27,139.49,22249.59753000
124,1578283200000,139.49,140.0,139.07,139.42,12831.63843000
125,1578286800000,139.4,139.6,138.54,139.16,6570.29396000
126,1578290400000,139.16,139.29,138.83,138.9,5477.49784000
127,1578294000000,138.93,139.16,138.78,138.87,7014.90545000
128,1578297600000,138.87,140.86,138.81,140.65,22173.50521000
129,1578301200000,140.54,140.86,139.75,140.83,15646.11827000
130,1578304800000,140.84,142.56,140.58,141.97,24296.74144000
131,1578308400000,141.98,143.06,140.84,141.54,24949.02496000
132,1578312000000,141.54,142.67,141.44,142.3,16279.87263000
133,1578315600000,142.3,143.22,139.08,140.24,44834.70568000
134,1578319200000,140.23,141.53,139.65,141.11,25738.22786000
135,1578322800000,141.11,141.44,140.1,140.2,15072.65783000
136,1578326400000,140.19,141.42,140.0,140.68,13978.12653000
137,1578330000000,140.67,141.85,140.54,141.81,10471.59008000
138,1578333600000,141.81,141.86,140.68,141.09,6346.02409000
139,1578337200000,141.06,141.6,140.86,141.35,4744.31111000
140,1578340800000,141.35,142.45,141.26,142.17,7905.69914000
141,1578344400000,142.17,142.56,141.51,141.67,9432.18850000
142,1578348000000,141.69,143.65,141.51,143.05,24253.04579000
143,1578351600000,143.05,144.41,142.52,144.15,28558.83951000
144,1578355200000,144.14,145.31,143.16,143.77,47783.52094000
145,1578358800000,143.76,144.16,143.36,143.83,14921.42870000
146,1578362400000,143.85,144.88,143.82,143.98,14591.56948000
147,1578366000000,143.97,144.41,143.48,143.5,7255.17955000
148,1578369600000,143.5,143.62,142.15,142.49,15652.73032000
149,1578373200000,142.48,143.12,142.18,142.97,9474.74730000
150,1578376800000,142.99,143.13,142.53,142.85,6027.03116000
151,1578380400000,142.83,143.1,142.38,142.87,11829.13837000
152,1578384000000,142.87,143.38,142.81,143.16,12507.15166000
153,1578387600000,143.17,143.47,142.5,142.55,10159.06999000
154,1578391200000,142.57,142.93,142.45,142.88,6861.21609000
155,1578394800000,142.9,143.78,142.6,142.62,16297.39090000
156,1578398400000,142.62,142.66,140.72,141.13,32223.76934000
157,1578402000000,141.12,141.27,140.11,140.93,18342.12088000
158,1578405600000,140.93,141.34,140.51,140.8,9773.35414000
159,1578409200000,140.77,140.82,139.0,139.48,25384.66659000
160,1578412800000,139.48,141.9,138.76,141.38,35147.79380000
161,1578416400000,141.35,142.93,141.08,142.72,21092.57919000
162,1578420000000,142.7,143.5,142.39,142.43,28405.61455000
163,1578423600000,142.44,144.3,142.39,143.19,35815.93730000
164,1578427200000,143.19,144.77,142.97,144.76,20430.28442000
165,1578430800000,144.73,145.0,141.99,142.46,20839.91095000
166,1578434400000,142.46,143.01,141.31,142.19,15259.41746000
167,1578438000000,142.19,143.9,142.19,142.8,11686.54973000
168,1578441600000,142.8,147.77,142.71,147.55,58326.91123000
169,1578445200000,147.47,147.77,145.31,145.61,48623.69194000
170,1578448800000,145.65,146.42,144.13,144.54,28638.99587000
171,1578452400000,144.53,145.12,143.68,144.48,23570.19788000
172,1578456000000,144.54,145.22,144.54,145.03,15804.67588000
173,1578459600000,145.01,145.25,144.55,144.8,10608.28447000
174,1578463200000,144.8,145.21,144.6,145.11,13022.09262000
175,1578466800000,145.12,145.18,142.68,143.56,24417.21834000
176,1578470400000,143.53,144.05,142.97,143.87,14045.60087000
177,1578474000000,143.87,144.03,143.0,143.31,10140.50381000
178,1578477600000,143.31,144.5,143.04,143.89,9271.76146000
179,1578481200000,143.9,144.43,143.43,143.5,7838.99329000
180,1578484800000,143.52,143.69,142.11,142.36,16368.85049000
181,1578488400000,142.4,143.48,140.51,143.06,40422.56992000
182,1578492000000,143.05,143.07,140.87,142.05,25671.61713000
183,1578495600000,142.06,142.35,140.39,141.42,25690.24678000
184,1578499200000,141.42,141.91,138.0,138.81,69385.91348000
185,1578502800000,138.85,139.41,137.71,138.78,32496.93266000
186,1578506400000,138.78,140.0,138.54,139.36,14386.36768000
187,1578510000000,139.39,139.71,137.84,137.84,19112.05962000
188,1578513600000,137.89,139.56,137.03,139.14,31660.10154000
189,1578517200000,139.14,139.74,138.56,139.18,11158.10655000
190,1578520800000,139.19,140.59,138.6,140.48,8530.37446000
191,1578524400000,140.45,141.5,140.02,140.72,11273.50967000
192,1578528000000,140.76,140.79,139.5,139.89,16280.92833000
193,1578531600000,139.91,141.5,139.68,140.97,12232.67950000
194,1578535200000,140.96,141.1,140.28,140.4,7718.66884000
195,1578538800000,140.4,140.41,139.43,139.94,11812.87134000
196,1578542400000,139.96,140.39,139.57,139.98,8503.78508000
197,1578546000000,139.95,139.97,138.69,139.16,12333.27252000
198,1578549600000,139.17,139.77,138.72,139.41,12148.23288000
199,1578553200000,139.4,140.23,139.23,139.93,13077.66682000
200,1578556800000,139.91,140.06,139.03,139.35,8794.50181000
201,1578560400000,139.34,139.35,137.99,138.28,22684.45365000
202,1578564000000,138.27,139.15,137.68,138.89,14200.31020000
203,1578567600000,138.87,138.88,137.75,138.24,10152.71299000
204,1578571200000,138.24,138.62,137.93,138.46,8019.87670000
205,1578574800000,138.46,138.93,138.2,138.24,11684.54092000
206,1578578400000,138.26,138.66,137.75,137.81,10756.65226000
207,1578582000000,137.81,138.66,137.79,138.2,7752.26675000
208,1578585600000,138.19,138.49,135.3,135.92,35923.30995000
209,1578589200000,135.91,136.42,135.6,136.04,19806.32870000
210,1578592800000,136.04,136.32,135.66,135.93,9925.73244000
211,1578596400000,135.92,138.06,135.86,137.54,20574.38421000
212,1578600000000,137.52,139.33,137.31,137.75,46642.30602000
213,1578603600000,137.73,137.89,136.63,136.99,17218.50048000
214,1578607200000,136.99,138.06,136.8,137.63,10167.28397000
215,1578610800000,137.63,138.47,136.06,137.74,17664.79933000
216,1578614400000,137.73,137.98,137.05,137.16,9709.52399000
217,1578618000000,137.17,137.42,136.72,136.9,5651.20419000
218,1578621600000,136.91,137.18,136.42,136.54,7727.91107000
219,1578625200000,136.55,136.98,136.32,136.98,8204.96574000
220,1578628800000,136.99,137.14,136.02,136.4,8244.33068000
221,1578632400000,136.37,136.47,135.32,135.78,11173.77625000
222,1578636000000,135.81,136.73,135.69,136.62,13302.71655000
223,1578639600000,136.6,136.68,136.17,136.63,6676.59405000
224,1578643200000,136.62,136.64,135.49,136.06,10714.91578000
225,1578646800000,136.06,136.4,135.79,136.02,11143.16559000
226,1578650400000,136.04,136.82,135.34,136.82,16882.53094000
227,1578654000000,136.82,139.03,136.77,138.43,31743.20849000
228,1578657600000,138.42,139.88,138.05,139.86,18913.11740000
229,1578661200000,139.83,139.95,138.7,138.78,16366.80382000
230,1578664800000,138.76,140.29,138.65,140.22,22059.08327000
231,1578668400000,140.24,143.0,139.84,142.51,42427.16682000
232,1578672000000,142.53,143.62,140.75,141.1,43218.10930000
233,1578675600000,141.1,142.04,140.62,141.99,17667.36001000
234,1578679200000,141.98,145.17,141.98,142.64,44568.43173000
235,1578682800000,142.64,144.7,142.4,143.42,22752.04714000
236,1578686400000,143.42,144.04,143.06,143.21,10825.80028000
237,1578690000000,143.19,143.9,142.64,142.88,10474.43090000
238,1578693600000,142.89,143.1,141.6,142.88,6732.22459000
239,1578697200000,142.92,145.0,142.63,144.84,12224.17649000
240,1578700800000,144.83,144.9,143.24,143.55,14813.47494000
241,1578704400000,143.56,145.33,143.51,144.14,23913.63931000
242,1578708000000,144.15,144.5,143.32,143.85,12184.59213000
243,1578711600000,143.84,143.87,142.8,143.47,9694.13301000
244,1578715200000,143.47,144.05,142.82,143.2,6921.80782000
245,1578718800000,143.2,143.2,142.2,142.89,8562.37493000
246,1578722400000,142.9,143.6,142.09,142.89,10331.48125000
247,1578726000000,142.88,143.8,142.76,142.93,14563.75914000
248,1578729600000,142.93,143.39,142.53,142.75,9212.42225000
249,1578733200000,142.75,144.0,142.69,143.79,13258.51535000
250,1578736800000,143.77,143.79,142.75,142.89,13706.11088000
251,1578740400000,142.9,143.33,142.36,142.63,11748.76348000
252,1578744000000,142.63,142.94,142.1,142.71,5180.67862000
253,1578747600000,142.71,143.69,142.5,143.55,8592.37093000
254,1578751200000,143.55,143.72,142.53,142.54,11918.92787000
255,1578754800000,142.58,143.62,142.36,143.41,10307.37428000
256,1578758400000,143.41,146.8,142.6,146.34,42796.01436000
257,1578762000000,146.4,148.05,145.78,146.53,32709.00396000
258,1578765600000,146.53,147.11,145.8,146.64,12923.15630000
259,1578769200000,146.66,147.11,145.84,146.29,8259.95640000
260,1578772800000,146.27,147.09,145.19,145.89,11781.52643000
261,1578776400000,145.87,147.65,143.0,143.86,30934.79995000
262,1578780000000,143.79,144.23,142.23,143.36,20039.09933000
263,1578783600000,143.36,143.4,142.31,142.38,23996.59647000
264,1578787200000,142.4,143.65,141.76,143.23,19069.12920000
265,1578790800000,143.22,143.95,142.88,143.28,14120.21344000
266,1578794400000,143.28,144.5,143.03,144.1,11492.30955000
267,1578798000000,144.1,144.46,143.51,143.93,6139.19900000
268,1578801600000,143.97,144.21,143.36,143.59,4608.37486000
269,1578805200000,143.59,144.15,143.48,144.1,5655.03547000
270,1578808800000,144.1,145.88,144.1,144.26,23757.78825000
271,1578812400000,144.25,144.92,144.24,144.54,8205.55258000
272,1578816000000,144.55,145.4,144.5,144.83,9116.08466000
273,1578819600000,144.86,145.07,144.12,144.41,6748.69594000
274,1578823200000,144.39,144.43,143.2,143.55,11627.31016000
275,1578826800000,143.51,143.8,143.3,143.48,6078.44462000
276,1578830400000,143.48,144.21,143.36,143.67,8950.86017000
277,1578834000000,143.7,145.28,143.33,145.17,11179.11562000
278,1578837600000,145.13,145.4,143.68,144.2,11165.36221000
279,1578841200000,144.19,145.17,144.11,144.92,8180.47686000
280,1578844800000,144.93,145.55,143.8,143.95,15130.99407000
281,1578848400000,143.95,145.61,143.57,144.18,15711.82027000
282,1578852000000,144.24,144.76,144.2,144.63,7171.97563000
283,1578855600000,144.64,145.0,144.28,144.46,4485.31931000
284,1578859200000,144.46,144.93,144.39,144.74,4168.00060000
285,1578862800000,144.74,144.84,144.31,144.43,2034.80402000
286,1578866400000,144.4,145.49,144.37,145.43,4389.65053000
287,1578870000000,145.44,146.6,144.72,146.54,10355.34435000
288,1578873600000,146.56,147.0,144.69,144.99,15627.41136000
289,1578877200000,145.01,145.44,144.9,145.31,7643.31669000
290,1578880800000,145.31,145.52,142.57,142.92,20305.44113000
291,1578884400000,142.95,143.88,142.59,143.38,11996.84568000
292,1578888000000,143.39,144.03,143.04,143.85,5803.70533000
293,1578891600000,143.85,143.89,143.08,143.4,5109.85033000
294,1578895200000,143.4,143.73,142.27,142.42,10192.68534000
295,1578898800000,142.46,143.23,142.3,142.87,8216.14182000
296,1578902400000,142.88,143.64,142.54,143.62,8884.36442000
297,1578906000000,143.57,143.61,142.91,143.31,9593.21339000
298,1578909600000,143.28,144.44,143.0,143.97,14370.83589000
299,1578913200000,144.01,144.13,142.77,142.77,8257.92672000
300,1578916800000,142.76,143.3,142.61,143.16,10783.61538000
301,1578920400000,143.16,143.74,142.82,142.93,9374.28904000
302,1578924000000,142.93,143.15,142.6,142.91,5448.71405000
303,1578927600000,142.91,143.19,142.77,142.83,4411.01545000
304,1578931200000,142.83,143.5,142.55,143.45,7267.69425000
305,1578934800000,143.45,143.95,143.01,143.06,8893.64599000
306,1578938400000,143.05,143.36,142.91,143.34,3868.99537000
307,1578942000000,143.35,143.67,143.08,143.5,3686.44823000
308,1578945600000,143.5,144.43,143.42,144.42,8898.57732000
309,1578949200000,144.43,144.66,143.81,144.26,8089.20268000
310,1578952800000,144.27,144.36,143.84,143.87,3844.20229000
311,1578956400000,143.87,144.24,143.5,143.58,7428.48050000
312,1578960000000,143.58,145.8,143.51,145.36,27548.23233000
313,1578963600000,145.37,148.45,145.31,147.34,64133.38542000
314,1578967200000,147.4,147.52,146.45,147.2,21910.60418000
315,1578970800000,147.19,149.34,146.81,148.94,37682.60131000
316,1578974400000,148.94,150.74,148.91,149.12,50679.83150000
317,1578978000000,149.1,149.34,148.07,148.44,17645.97742000
318,1578981600000,148.42,149.11,148.0,148.96,16559.77698000
319,1578985200000,148.95,149.6,148.66,149.0,9687.96419000
320,1578988800000,149.0,149.58,148.93,149.31,14127.17427000
321,1578992400000,149.31,151.75,149.31,149.84,34312.10310000
322,1578996000000,149.84,150.6,149.44,150.48,17378.08578000
323,1578999600000,150.48,151.62,150.2,151.56,16971.43301000
324,1579003200000,151.56,153.33,150.75,151.09,67875.38427000
325,1579006800000,151.09,154.18,151.04,154.08,32047.57060000
326,1579010400000,154.08,157.56,153.1,155.87,86752.58325000
327,1579014000000,155.86,157.69,153.84,156.04,61404.35630000
328,1579017600000,155.89,159.3,153.09,159.2,88062.68537000
329,1579021200000,159.2,165.86,158.4,163.91,128174.63133000
330,1579024800000,163.93,171.7,162.03,165.61,146691.05934000
331,1579028400000,165.61,166.5,162.24,165.42,47033.69122000
332,1579032000000,165.42,165.54,162.99,163.49,31157.93151000
333,1579035600000,163.47,165.15,160.31,163.99,38178.36570000
334,1579039200000,164.0,166.27,163.74,163.84,19327.59266000
335,1579042800000,163.84,168.0,163.74,165.64,33133.29082000
336,1579046400000,165.6,171.98,163.16,169.27,106509.35241000
337,1579050000000,169.12,169.98,165.88,167.26,53783.40724000
338,1579053600000,167.27,168.04,166.7,166.96,25378.49195000
339,1579057200000,166.96,167.06,162.64,162.64,39131.07454000
340,1579060800000,162.63,163.44,160.27,160.55,46840.68615000
341,1579064400000,160.48,161.66,159.2,160.94,34912.38050000
342,1579068000000,160.94,163.8,160.84,163.17,19247.61482000
343,1579071600000,163.14,163.28,161.14,161.54,16863.61868000
344,1579075200000,161.48,162.76,161.0,161.96,12119.00024000
345,1579078800000,161.96,165.61,161.94,165.23,21633.30051000
346,1579082400000,165.29,167.8,164.3,167.24,38029.95615000
347,1579086000000,167.25,167.65,164.06,164.43,23805.39200000
348,1579089600000,164.49,166.7,164.15,165.63,16963.05036000
349,1579093200000,165.61,168.92,165.57,168.25,26546.93500000
350,1579096800000,168.25,168.63,164.14,165.76,44652.26889000
351,1579100400000,165.83,165.88,162.0,162.41,36121.89922000
352,1579104000000,162.41,165.11,160.52,164.15,38261.14720000
353,1579107600000,164.15,165.17,162.75,164.95,18352.89552000
354,1579111200000,164.94,165.2,163.32,163.67,15986.30995000
355,1579114800000,163.67,164.88,163.62,164.61,8177.65491000
356,1579118400000,164.62,166.85,163.91,166.32,20149.00057000
357,1579122000000,166.32,166.9,163.98,165.32,16517.69816000
358,1579125600000,165.35,166.9,164.73,166.72,13683.47778000
359,1579129200000,166.73,167.34,164.79,166.4,28021.19106000
360,1579132800000,166.4,167.4,162.48,163.95,37467.48307000
361,1579136400000,163.9,164.24,157.8,160.48,58986.69101000
362,1579140000000,160.47,161.64,159.41,160.29,17272.51321000
363,1579143600000,160.28,160.74,158.7,159.85,22306.89472000
364,1579147200000,159.87,161.17,159.28,160.39,16942.78869000
365,1579150800000,160.41,162.41,160.35,161.89,9388.87303000
366,1579154400000,161.91,162.6,161.3,162.19,8626.05801000
367,1579158000000,162.15,162.19,160.45,161.0,13437.30276000
368,1579161600000,161.0,161.96,160.29,161.24,11423.84983000
369,1579165200000,161.26,161.31,159.65,161.19,13353.43690000
370,1579168800000,161.19,162.5,160.2,162.49,17914.08594000
371,1579172400000,162.49,164.08,161.47,164.07,23911.68923000
372,1579176000000,164.01,165.62,162.18,162.58,30899.51003000
373,1579179600000,162.55,162.86,161.0,161.71,22006.48614000
374,1579183200000,161.7,162.3,160.2,162.28,16622.21111000
375,1579186800000,162.3,163.3,162.18,162.52,13119.63263000
376,1579190400000,162.51,163.62,160.65,161.95,24865.39484000
377,1579194000000,161.95,164.26,161.66,163.36,24548.94163000
378,1579197600000,163.38,164.2,162.54,163.35,9765.62636000
379,1579201200000,163.36,164.02,163.24,163.57,7087.67028000
380,1579204800000,163.56,165.67,163.5,165.56,14076.13853000
381,1579208400000,165.55,165.88,162.31,163.39,23700.39404000
382,1579212000000,163.4,164.38,162.83,164.14,8014.44161000
383,1579215600000,164.11,165.0,163.3,164.21,10432.75359000
384,1579219200000,164.24,165.25,162.14,163.78,23576.00106000
385,1579222800000,163.73,165.1,163.42,164.86,11699.01698000
386,1579226400000,165.01,167.23,164.6,165.67,28721.34650000
387,1579230000000,165.74,167.44,164.86,165.14,31402.92246000
388,1579233600000,165.14,166.76,164.85,166.66,19340.42443000
389,1579237200000,166.68,170.32,165.96,169.94,56439.19709000
390,1579240800000,169.99,171.39,167.58,168.04,63315.88890000
391,1579244400000,168.03,171.51,167.54,171.08,51386.93815000
392,1579248000000,171.08,174.81,169.86,171.66,75905.38108000
393,1579251600000,171.61,173.15,171.09,172.08,27659.43431000
394,1579255200000,172.08,172.65,169.66,170.78,41707.82770000
395,1579258800000,170.77,171.15,169.8,169.99,12251.72839000
396,1579262400000,169.98,170.24,167.25,168.02,33831.66290000
397,1579266000000,168.02,169.45,167.9,168.59,14160.86156000
398,1579269600000,168.61,168.63,165.13,166.29,34471.86470000
399,1579273200000,166.29,168.54,166.0,168.34,19141.70590000
400,1579276800000,168.31,171.39,167.6,170.04,49929.44516000
401,1579280400000,170.0,171.5,169.46,170.35,30525.99882000
402,1579284000000,170.35,173.25,170.25,172.37,30662.91810000
403,1579287600000,172.4,173.72,167.02,169.23,50728.73700000
404,1579291200000,169.23,170.61,168.42,169.13,24272.77233000
405,1579294800000,169.08,171.48,169.01,171.32,7566.35793000
406,1579298400000,171.34,173.38,170.77,171.75,14094.84196000
407,1579302000000,171.84,172.5,169.85,169.85,14387.40512000
408,1579305600000,169.92,173.63,169.0,173.21,30280.41385000
409,1579309200000,173.25,173.69,171.5,172.6,23634.45401000
410,1579312800000,172.66,172.91,170.65,171.18,12319.63274000
411,1579316400000,171.21,172.38,170.61,171.93,14266.16008000
412,1579320000000,171.91,171.97,168.0,168.62,25084.73616000
413,1579323600000,168.62,169.59,167.05,168.09,31906.58605000
414,1579327200000,168.1,168.23,164.92,167.92,31893.74474000
415,1579330800000,167.95,169.15,166.82,168.07,19195.14057000
416,1579334400000,168.1,168.82,167.21,168.5,10929.18222000
417,1579338000000,168.49,170.11,168.13,169.35,14453.54467000
418,1579341600000,169.34,170.03,168.76,169.01,9888.94348000
419,1579345200000,169.01,169.14,167.86,169.07,8994.16593000
420,1579348800000,169.12,171.23,168.84,171.02,23974.26282000
421,1579352400000,171.03,176.01,170.13,174.17,83476.55558000
422,1579356000000,174.15,179.5,174.1,177.24,96012.15602000
423,1579359600000,177.34,178.5,173.59,175.53,63513.21267000
424,1579363200000,175.54,177.6,172.73,173.91,73606.73432000
425,1579366800000,173.91,175.27,173.1,174.89,28239.54338000
426,1579370400000,174.89,175.25,172.84,173.86,17193.54158000
427,1579374000000,173.87,175.07,173.52,174.97,13037.16202000
428,1579377600000,174.95,175.85,174.49,175.49,11534.53905000
429,1579381200000,175.5,176.88,175.43,176.62,7959.51530000
430,1579384800000,176.61,177.0,175.74,176.92,8913.18846000
431,1579388400000,176.93,177.04,173.87,174.14,28476.06412000
432,1579392000000,174.1,176.4,173.29,176.23,21662.80188000
433,1579395600000,176.23,178.05,174.0,175.33,50573.06147000
434,1579399200000,175.3,176.65,174.52,176.33,16030.19729000
435,1579402800000,176.33,177.75,176.05,176.25,13837.59683000
436,1579406400000,176.26,176.46,175.56,175.94,13528.04873000
437,1579410000000,175.89,176.59,175.16,176.12,11967.86335000
438,1579413600000,176.12,176.67,174.6,175.36,15925.06009000
439,1579417200000,175.32,176.9,174.6,176.55,17647.44702000
440,1579420800000,176.55,176.87,175.92,176.42,10043.65810000
441,1579424400000,176.45,177.3,174.8,175.5,21312.69357000
442,1579428000000,175.48,175.8,174.29,174.31,15486.60023000
443,1579431600000,174.31,174.39,164.0,166.62,128213.17088000
444,1579435200000,166.61,166.61,162.4,165.34,47832.64090000
445,1579438800000,165.4,165.41,161.66,164.38,33893.78514000
446,1579442400000,164.4,165.9,164.0,164.42,26268.37264000
447,1579446000000,164.43,165.32,163.49,164.81,29158.80125000
448,1579449600000,164.75,166.18,164.19,165.22,24500.70131000
449,1579453200000,165.17,165.52,164.63,165.13,12968.24974000
